issue_id,creator,created_at,closed_at,labels,n_comments,n_reactions,is_locked
670015219,sblatz,2020-07-31T16:58:16Z,,"['Bug 🐞', 'Needs-UX', 'P1', 'iOS14']",0,0,False
669260658,athomasmoz,2020-07-30T22:52:35Z,2020-09-11T21:31:56Z,"['1', 'Must', 'QA Verified']",2,0,False
669219861,vphong,2020-07-30T21:43:23Z,,"['2', 'Bug 🐞', 'P2', 'Q3']",0,0,False
668906526,isabelrios,2020-07-30T16:00:15Z,2020-08-13T22:09:32Z,"['eng:automation', 'eng:ui-test']",0,0,False
668887065,garvankeeley,2020-07-30T15:44:03Z,2021-02-26T17:52:04Z,['iOS14'],1,0,False
668061530,sblatz,2020-07-29T18:45:46Z,,"['Bug 🐞', 'P2']",0,0,False
667363895,nbhasin2,2020-07-28T20:46:19Z,,"['2', 'iOS14']",1,0,False
667200878,isabelrios,2020-07-28T16:16:11Z,,"['eng:automation', 'eng:ui-test']",0,0,False
667182633,nbhasin2,2020-07-28T15:50:04Z,2020-08-20T15:22:43Z,"['1', '3']",0,0,False
667172656,isabelrios,2020-07-28T15:37:05Z,2020-09-30T09:41:14Z,"['eng:automation', 'eng:ui-test']",1,0,False
667105910,isabelrios,2020-07-28T14:10:03Z,2020-08-06T06:48:05Z,"['eng:automation', 'eng:intermittent-test']",1,0,False
667093465,isabelrios,2020-07-28T13:54:59Z,2020-12-11T16:04:51Z,"['eng:automation', 'eng:intermittent-test']",3,0,False
666648024,garvankeeley,2020-07-27T23:31:52Z,,"['Bug 🐞', 'P2']",2,0,False
666630852,athomasmoz,2020-07-27T22:46:36Z,2020-07-31T16:58:44Z,['5'],2,0,False
665260235,ErinCall,2020-07-24T15:52:54Z,2020-08-11T13:25:53Z,"['Bug 🐞', 'Crash']",2,0,False
664813474,athomasmoz,2020-07-23T22:56:22Z,,"['2', 'Feature-Request']",0,0,False
664813080,athomasmoz,2020-07-23T22:55:09Z,,"['Feature-Request', 'Needs-UX']",3,0,False
664433242,SimonBasca,2020-07-23T12:29:52Z,,"['Contributor OK', 'Feature-Request', 'P3']",4,0,False
663900153,athomasmoz,2020-07-22T16:40:14Z,2020-10-19T20:21:18Z,"['5', 'Focus']",4,0,False
663801819,AnaMedinac,2020-07-22T14:22:16Z,,"['1', 'Bug 🐞', 'Contributor OK', 'String Update', 'eng-ready']",16,1,False
663778248,SimonBasca,2020-07-22T13:50:06Z,2020-08-27T14:01:47Z,"['Bug 🐞', 'P2', 'iOS14']",1,0,False
663765019,SimonBasca,2020-07-22T13:31:22Z,,"['Bug 🐞', 'P2', 'iOS14']",0,1,False
663572411,isabelrios,2020-07-22T08:23:13Z,2021-03-24T12:21:55Z,"['eng:automation', 'eng:intermittent-test']",2,1,False
663545668,SimonBasca,2020-07-22T07:37:26Z,,"['Bug 🐞', 'P1', 'iOS14']",1,0,False
663538503,SimonBasca,2020-07-22T07:24:21Z,,['Bug 🐞'],1,0,False
663361342,athomasmoz,2020-07-21T23:03:59Z,2020-10-23T19:07:18Z,"['1', 'QA Verified']",2,0,False
663360862,athomasmoz,2020-07-21T23:02:32Z,2020-10-23T19:07:22Z,"['2', 'QA Verified']",1,0,False
663359534,athomasmoz,2020-07-21T22:58:59Z,2020-11-13T20:43:35Z,"['3', 'QA Verified']",1,0,False
663355886,athomasmoz,2020-07-21T22:49:04Z,2021-06-24T19:24:10Z,['3'],7,0,False
663165138,kaylagalway,2020-07-21T16:53:55Z,,"['Bug 🐞', 'Technical Debt']",1,0,False
663097069,garvankeeley,2020-07-21T15:15:25Z,2020-07-28T15:20:09Z,"['1', 'Bug 🐞', 'P1', 'QA Verified', 'security']",3,0,False
663086850,garvankeeley,2020-07-21T15:02:27Z,2020-07-22T19:48:12Z,"['2', 'Bug 🐞', 'P1', 'QA Verified', 'security']",3,0,False
663080833,garvankeeley,2020-07-21T14:54:47Z,2020-08-14T00:51:18Z,"['3', 'Bug 🐞', 'QA Verified', 'security']",2,0,False
661951925,garvankeeley,2020-07-20T15:26:29Z,2021-01-04T21:37:09Z,"['Bug 🐞', 'Contributor OK', 'P3', 'QA Verified']",2,0,False
658143413,SimonBasca,2020-07-16T12:14:35Z,2021-05-12T17:14:31Z,"['1', 'Bug 🐞', 'Contributor OK']",7,0,False
658134502,SimonBasca,2020-07-16T12:01:35Z,2020-08-19T14:40:26Z,"['1', '2', 'Bug 🐞', 'QA Verified']",2,0,False
657666457,AaronMT,2020-07-15T21:18:48Z,2020-07-23T14:49:48Z,['Bug 🐞'],4,0,False
657583680,a2sheppy,2020-07-15T19:04:43Z,,['Feature-Request'],6,0,False
657533983,nbhasin2,2020-07-15T17:41:03Z,2020-09-01T11:44:23Z,"['2', 'Must', 'QA Verified']",5,0,False
657249252,SimonBasca,2020-07-15T10:39:59Z,2020-07-20T13:24:24Z,"['Bug 🐞', 'QA Verified']",2,0,False
656823621,vphong,2020-07-14T18:48:03Z,,"['5', 'Feature-Request']",0,0,False
656805955,dnarcese,2020-07-14T18:18:37Z,2020-07-30T14:06:38Z,['3'],3,0,False
656774056,athomasmoz,2020-07-14T17:21:47Z,2020-09-16T16:25:38Z,"['2', 'Should']",0,0,False
656754212,garvankeeley,2020-07-14T16:47:17Z,,"['Bug 🐞', 'security']",0,0,False
656752634,garvankeeley,2020-07-14T16:44:34Z,,"['Feature-Request', 'security']",1,0,False
656691696,isabelrios,2020-07-14T15:14:57Z,2020-09-23T13:10:41Z,['eng:automation'],6,0,False
656677857,garvankeeley,2020-07-14T14:56:10Z,2020-07-14T14:56:14Z,"['2', 'Bug 🐞']",0,0,False
656675542,garvankeeley,2020-07-14T14:53:05Z,2020-07-14T16:34:47Z,"['2', 'Bug 🐞']",0,0,False
656525743,SimonBasca,2020-07-14T11:02:06Z,2020-08-25T20:29:15Z,"['Bug 🐞', 'QA Verified', 'contrib-patch']",3,0,False
656499762,SimonBasca,2020-07-14T10:17:46Z,2020-07-24T14:27:09Z,"['1', 'Bug 🐞', 'P2', 'QA Verified']",1,0,False
656223481,vphong,2020-07-13T23:45:18Z,2020-08-17T22:07:23Z,"['5', 'Feature-Request']",0,0,False
656218299,vphong,2020-07-13T23:30:07Z,2020-08-10T22:16:29Z,"['3', 'Feature-Request']",3,0,False
656209699,vphong,2020-07-13T23:14:52Z,2020-07-25T19:29:28Z,"['2', 'Feature-Request']",0,0,False
654759775,drootang,2020-07-10T12:51:26Z,2020-07-21T17:51:17Z,"['2', 'Bug 🐞', 'P1', 'QA Verified']",8,0,False
654322336,BigSamSampson,2020-07-09T20:17:27Z,2020-07-16T16:26:01Z,"['Bug 🐞', 'Crash', 'P2', 'QA Verified', 'contrib-patch']",3,0,False
654290406,garvankeeley,2020-07-09T19:17:55Z,,"['3', 'Bug 🐞', 'P3']",0,0,False
654269197,garvankeeley,2020-07-09T18:39:14Z,2020-07-14T17:36:50Z,"['1', 'Bug 🐞', 'security']",1,0,False
654138689,nbhasin2,2020-07-09T15:10:49Z,2020-07-09T19:24:58Z,"['2', 'QA Verified']",0,0,False
653324401,isabelrios,2020-07-08T14:02:19Z,,['P2'],0,0,False
653192785,QXD-me,2020-07-08T10:49:18Z,,['Feature-Request'],4,0,False
653061432,BigSamSampson,2020-07-08T07:29:40Z,,['Bug 🐞'],2,0,False
653019642,BigSamSampson,2020-07-08T06:26:00Z,,"['Bug 🐞', 'P3']",1,0,False
652874973,brampitoyo,2020-07-08T03:05:57Z,2020-08-04T18:35:34Z,['Feature-Request'],4,0,False
652864831,brampitoyo,2020-07-08T02:51:25Z,2020-07-23T22:11:36Z,"['Feature-Request', 'QA Verified', 'eng-ready']",12,0,False
652750389,jaredhirsch,2020-07-07T23:49:11Z,2020-11-13T20:42:28Z,"['2', 'Feature-Request', 'P1', 'QA Verified']",5,0,False
652636270,athomasmoz,2020-07-07T20:54:43Z,2020-07-22T07:15:32Z,"['2', 'Bug 🐞', 'P1', 'QA Verified', 'iOS14']",8,0,False
652535689,athomasmoz,2020-07-07T18:39:20Z,2020-09-08T17:15:04Z,"['Blocked', 'Focus', 'Must']",3,0,False
652534045,athomasmoz,2020-07-07T18:36:24Z,2020-10-26T18:53:40Z,"['2', 'Feature-Request', 'Focus', 'Must', 'QA Verified']",3,0,False
652529489,athomasmoz,2020-07-07T18:28:16Z,2020-08-04T15:09:25Z,"['2', 'Bug 🐞', 'Focus', 'QA Verified']",2,0,False
652529162,athomasmoz,2020-07-07T18:27:44Z,,"['Bug 🐞', 'Focus']",0,0,False
652528824,athomasmoz,2020-07-07T18:27:05Z,,"['1', 'Bug 🐞', 'Focus']",0,0,False
652481179,athomasmoz,2020-07-07T17:04:16Z,2020-08-18T22:55:03Z,['ux:exploration'],2,0,False
652434648,BigSamSampson,2020-07-07T15:53:02Z,2020-08-14T18:52:38Z,['Bug 🐞'],1,0,False
652419599,nbhasin2,2020-07-07T15:32:12Z,2020-07-23T21:16:33Z,['QA Verified'],1,0,False
652198540,SimonBasca,2020-07-07T10:16:22Z,,"['1', 'Bug 🐞', 'P2', 'Q3']",2,0,False
652183079,SimonBasca,2020-07-07T09:54:53Z,2020-08-14T18:56:00Z,['Bug 🐞'],2,0,False
652041426,BigSamSampson,2020-07-07T06:30:20Z,,"['1', 'Bug 🐞']",3,0,False
651858935,athomasmoz,2020-07-06T22:35:00Z,,"['3', '5', 'Feature-Request']",3,3,False
651857157,athomasmoz,2020-07-06T22:30:10Z,2021-03-03T19:58:32Z,"['5', 'QA Verified']",3,0,False
651780231,athomasmoz,2020-07-06T19:50:55Z,2020-07-21T18:03:32Z,"['5', 'Bug 🐞', 'Q3', 'QA Verified']",4,0,False
651777238,athomasmoz,2020-07-06T19:44:52Z,,"['1', '2']",4,0,False
651494237,BigSamSampson,2020-07-06T12:21:42Z,2020-07-16T15:50:12Z,['Bug 🐞'],2,0,False
650746868,athomasmoz,2020-07-03T19:52:03Z,2020-07-06T20:04:51Z,"['Bug 🐞', 'Crash']",4,0,False
650121562,nbhasin2,2020-07-02T18:17:33Z,,['iOS14'],0,0,False
649060289,isabelrios,2020-07-01T15:10:36Z,2020-07-06T16:55:34Z,['P2'],0,0,False
648477902,nbhasin2,2020-06-30T20:40:27Z,2020-07-07T14:28:55Z,"['1', 'iOS14']",3,0,False
648369192,athomasmoz,2020-06-30T17:31:59Z,,"['1', '3']",0,0,False
648365747,athomasmoz,2020-06-30T17:28:33Z,2020-07-14T15:05:29Z,['2'],1,0,False
648357680,athomasmoz,2020-06-30T17:19:46Z,2020-07-15T21:53:48Z,"['1', '2', 'QA Verified']",3,0,False
648043519,SimonBasca,2020-06-30T10:01:50Z,2020-07-16T16:39:09Z,['Bug 🐞'],1,0,False
647992709,SimonBasca,2020-06-30T08:51:13Z,2020-07-01T08:53:09Z,"['Bug 🐞', 'P1']",2,0,False
647737924,athomasmoz,2020-06-29T23:37:11Z,2020-08-10T06:30:46Z,['2'],2,0,False
647735996,athomasmoz,2020-06-29T23:31:35Z,2020-07-23T16:54:40Z,"['2', 'Feature-Request']",5,0,False
647560150,nbhasin2,2020-06-29T17:54:58Z,,"['3', 'Technical Improvement', 'iOS14']",0,0,False
647533328,athomasmoz,2020-06-29T17:06:57Z,2020-08-25T20:35:09Z,"['2', 'Must', 'QA Verified', 'iOS14']",1,0,False
647453965,garvankeeley,2020-06-29T15:06:58Z,2020-06-30T15:11:15Z,"['1', 'Bug 🐞', 'Crash']",0,0,False
647415458,SimonBasca,2020-06-29T14:17:03Z,,['Feature-Request'],1,0,False
647153358,tsuiyuenhong,2020-06-29T06:30:49Z,2020-07-20T13:29:07Z,['Bug 🐞'],1,0,False
646147871,TheoChevalier,2020-06-26T09:52:29Z,2020-07-14T07:31:55Z,"['Bug 🐞', 'QA Verified']",1,0,False
646046140,isabelrios,2020-06-26T06:41:47Z,2020-06-29T14:57:09Z,['eng:automation'],0,0,False
645736039,isabelrios,2020-06-25T17:33:25Z,2020-06-26T06:07:33Z,['eng:automation'],0,0,False
645681319,SimonBasca,2020-06-25T16:02:52Z,,['Bug 🐞'],1,0,False
645661300,SimonBasca,2020-06-25T15:36:13Z,,['Bug 🐞'],0,0,False
645593462,abodea,2020-06-25T14:07:35Z,,"['Feature-Request', 'Needs-UX']",2,0,False
645591357,abodea,2020-06-25T14:04:53Z,2020-06-30T19:09:23Z,['Bug 🐞'],0,0,False
645573544,SimonBasca,2020-06-25T13:42:44Z,,['Bug 🐞'],1,0,False
644727440,athomasmoz,2020-06-24T15:55:27Z,2020-08-18T14:41:54Z,"['1', '2', '3', 'Feature-Request', 'QA Verified']",4,1,False
644713075,athomasmoz,2020-06-24T15:34:50Z,2020-07-09T20:27:34Z,"['2', 'Feature-Request', 'QA Verified', 'contrib-patch']",5,0,False
644710966,ghost,2020-06-24T15:31:49Z,2020-06-24T16:26:14Z,"['Bug 🐞', 'Crash']",2,0,False
644698383,nbhasin2,2020-06-24T15:15:06Z,2020-06-26T14:29:29Z,"['2', 'P1', 'QA Verified']",4,0,False
644501182,SimonBasca,2020-06-24T10:24:39Z,,['Bug 🐞'],0,0,False
643528723,joeyg,2020-06-23T04:50:20Z,2020-06-23T20:05:42Z,['Bug 🐞'],1,0,False
643374877,garvankeeley,2020-06-22T21:33:34Z,,['Feature-Request'],0,0,False
643373424,garvankeeley,2020-06-22T21:30:43Z,,['Feature-Request'],0,0,False
643372009,garvankeeley,2020-06-22T21:27:53Z,,['Feature-Request'],0,0,False
643333700,dnarcese,2020-06-22T20:16:14Z,2020-07-15T18:18:53Z,"['2', 'QA Verified']",2,0,False
643157897,vladikoff,2020-06-22T15:19:50Z,,['Bug 🐞'],0,0,False
643137076,BigSamSampson,2020-06-22T14:53:33Z,,['Bug 🐞'],4,0,False
643040811,SimonBasca,2020-06-22T12:43:12Z,,['Bug 🐞'],2,0,False
643020825,SimonBasca,2020-06-22T12:14:35Z,,"['Accessibility', 'Bug 🐞', 'P3']",0,0,False
642992993,SimonBasca,2020-06-22T11:34:08Z,2020-07-20T18:14:58Z,"['Bug 🐞', 'QA Verified']",1,0,False
641853365,SimonBasca,2020-06-19T09:59:38Z,2020-07-16T15:58:22Z,"['Bug 🐞', 'Crash']",4,0,False
641657464,rfk,2020-06-19T02:23:11Z,,"['Feature-Request', 'P2']",0,0,False
641597368,athomasmoz,2020-06-18T23:01:00Z,2020-07-06T21:01:16Z,"['3', 'Blocked', 'Bug 🐞', 'P1']",10,0,False
641595438,athomasmoz,2020-06-18T22:55:18Z,2020-07-22T22:17:17Z,"['3', 'QA Verified']",2,0,False
641586372,Delphine,2020-06-18T22:29:11Z,,"['Bug 🐞', 'Needs-Strings', 'Needs-UX']",5,0,False
641048529,SimonBasca,2020-06-18T09:18:22Z,,"['Bug 🐞', 'P2']",3,0,False
640024446,vphong,2020-06-16T23:00:04Z,2020-07-14T15:07:30Z,['3'],0,0,False
639667719,SimonBasca,2020-06-16T13:31:39Z,,"['Feature-Request', 'P2']",0,0,False
639608249,SimonBasca,2020-06-16T12:00:34Z,,"['Bug 🐞', 'Feature-Request', 'P2', 'Q3']",0,0,False
639586993,SimonBasca,2020-06-16T11:24:41Z,,"['Feature-Request', 'Needs-UX']",2,0,False
639567506,SimonBasca,2020-06-16T10:51:15Z,,['Feature-Request'],0,0,False
639162008,garvankeeley,2020-06-15T21:08:55Z,2020-06-16T19:55:57Z,"['1', 'Bug 🐞']",0,0,False
639045738,james-culp,2020-06-15T18:18:19Z,,['Bug 🐞'],0,0,False
639002483,magorlick,2020-06-15T16:59:32Z,2020-08-26T16:32:30Z,"['Blocked', 'Feature-Request']",2,0,False
638857388,isabelrios,2020-06-15T13:32:28Z,2020-06-15T17:34:14Z,['eng:automation'],1,0,False
638850049,isabelrios,2020-06-15T13:22:39Z,2020-06-16T14:12:44Z,"['1', 'eng:automation']",0,0,False
638450821,brampitoyo,2020-06-14T23:21:28Z,2020-08-20T15:39:02Z,"['Feature-Request', 'QA Verified']",7,0,False
638257115,a2sheppy,2020-06-14T00:17:12Z,,['Feature-Request'],0,2,False
637998190,say-yawn,2020-06-12T20:53:33Z,,['Feature-Request'],3,0,False
637892209,211217613,2020-06-12T17:05:29Z,,['Feature-Request'],0,0,False
637755818,garvankeeley,2020-06-12T13:36:53Z,2020-06-18T14:26:37Z,"['Bug 🐞', 'QA Verified']",1,0,False
636797953,isabelrios,2020-06-11T07:47:15Z,2020-07-03T16:54:49Z,['eng:automation'],5,0,False
636485986,machenmusik,2020-06-10T19:17:10Z,,"['Bug 🐞', 'P2']",1,0,False
636236961,SimonBasca,2020-06-10T13:14:55Z,,['Bug 🐞'],0,0,False
636054149,SimonBasca,2020-06-10T08:41:37Z,2020-07-20T16:47:55Z,"['Bug 🐞', 'QA Verified']",1,0,False
636054098,SimonBasca,2020-06-10T08:41:32Z,,['Bug 🐞'],4,0,False
636036250,SimonBasca,2020-06-10T08:16:30Z,2020-07-20T17:18:38Z,"['Bug 🐞', 'QA Verified']",2,0,False
635625490,athomasmoz,2020-06-09T17:20:25Z,2020-06-16T19:33:30Z,['2'],0,0,False
635481930,dnarcese,2020-06-09T14:31:16Z,2020-06-15T14:28:23Z,"['2', 'QA Verified']",1,0,False
635431089,csuciu,2020-06-09T13:28:14Z,2020-06-24T17:40:22Z,['QA Verified'],2,0,False
635398372,csuciu,2020-06-09T12:47:00Z,2020-06-24T17:40:22Z,['QA Verified'],1,0,False
635393543,csuciu,2020-06-09T12:39:36Z,2020-06-24T17:40:22Z,['QA Verified'],1,0,False
635180911,isabelrios,2020-06-09T07:27:43Z,2020-10-26T16:11:41Z,['Bug 🐞'],2,0,False
635161407,isabelrios,2020-06-09T06:53:44Z,2020-07-20T17:18:27Z,"['Bug 🐞', 'QA Verified']",3,0,False
633957824,astrosticks,2020-06-08T01:24:44Z,,['Feature-Request'],1,0,False
630998244,isabelrios,2020-06-04T16:59:58Z,2020-06-05T15:08:02Z,['eng:automation'],0,0,False
630990077,garvankeeley,2020-06-04T16:47:50Z,2020-07-29T18:21:25Z,"['2', 'Bug 🐞', 'security']",2,0,False
630960431,garvankeeley,2020-06-04T16:05:45Z,2020-06-05T19:14:32Z,['Bug 🐞'],4,0,False
630930793,garvankeeley,2020-06-04T15:27:29Z,2020-06-04T15:30:06Z,"['Feature-Request', 'QA Verified']",3,0,False
629969387,muhasturk,2020-06-03T12:52:07Z,2020-06-18T15:16:06Z,['Bug 🐞'],1,0,False
629531889,dnarcese,2020-06-02T21:36:29Z,2020-06-16T19:34:02Z,"['5', 'QA Verified']",2,0,False
629487206,nbhasin2,2020-06-02T20:20:09Z,2020-07-02T12:05:29Z,"['2', 'Bug 🐞']",1,0,False
629396392,AmyYLee,2020-06-02T17:48:54Z,2020-06-24T17:05:21Z,"['Feature-Request', 'P2', 'QA Verified', 'contrib-patch']",6,0,False
629380764,vasilicatamas,2020-06-02T17:28:19Z,2020-06-05T20:31:31Z,"['Bug 🐞', 'Crash', 'P2', 'QA Verified', 'contrib-patch']",2,0,False
629302306,athomasmoz,2020-06-02T15:32:09Z,2020-07-02T21:08:12Z,['5'],2,0,False
628540652,garvankeeley,2020-06-01T15:44:03Z,2020-06-22T21:48:58Z,"['2', 'Bug 🐞', 'Crash']",0,0,False
628539578,garvankeeley,2020-06-01T15:42:26Z,2020-06-29T21:53:40Z,"['3', 'Bug 🐞', 'Crash', 'P2', 'QA Verified']",4,0,False
628537987,garvankeeley,2020-06-01T15:39:54Z,2020-06-01T22:03:45Z,"['Bug 🐞', 'Crash']",2,0,False
628467334,isabelrios,2020-06-01T14:07:57Z,2020-06-03T16:01:50Z,['eng:automation'],0,0,False
627967010,FloMiau,2020-05-31T13:46:39Z,,"['Feature-Request', 'Needs-Strings']",5,0,False
627884316,LamourBt,2020-05-31T03:40:17Z,2020-07-29T17:29:10Z,"['Contributor OK', 'P3', 'Technical Improvement']",1,0,False
627491479,athomasmoz,2020-05-29T19:28:21Z,,['2'],0,0,False
626842615,kaylagalway,2020-05-28T21:58:23Z,,['1'],6,0,False
626834383,AmyYLee,2020-05-28T21:41:21Z,2020-06-29T21:53:18Z,"['1', 'Accessibility', 'P2', 'QA Verified', 'eng-ready']",2,0,False
626770863,dnarcese,2020-05-28T19:50:03Z,2020-06-05T22:01:10Z,['QA Verified'],1,0,False
626717884,OddHouseGames,2020-05-28T18:23:26Z,,"['Feature-Request', 'Needs Discovery', 'Needs-UX', 'P2']",4,0,False
626708405,kaylagalway,2020-05-28T18:06:57Z,2020-06-30T17:04:46Z,['5'],5,0,False
626706906,kaylagalway,2020-05-28T18:04:24Z,2020-06-01T16:47:08Z,"['2', 'Feature-Request']",0,0,False
625718362,garvankeeley,2020-05-27T13:55:44Z,2020-05-27T16:17:23Z,"['Bug 🐞', 'QA Verified', 'Release Blocker']",1,0,False
625141907,vphong,2020-05-26T19:34:10Z,2020-07-25T19:29:54Z,['Feature-Request'],0,0,False
625050033,nbhasin2,2020-05-26T17:19:42Z,2020-05-28T15:05:51Z,['2'],2,0,False
625048828,nbhasin2,2020-05-26T17:17:36Z,2020-06-16T21:16:56Z,['1'],0,0,False
625047776,athomasmoz,2020-05-26T17:15:48Z,2020-06-11T20:29:05Z,['5'],0,0,False
625041157,jevans-mozilla,2020-05-26T17:04:37Z,2020-07-28T15:45:07Z,"['2', 'Technical Improvement']",1,0,False
624942467,garvankeeley,2020-05-26T14:48:27Z,2020-05-26T21:37:49Z,"['1', 'Bug 🐞', 'QA Verified', 'Release Blocker']",3,0,False
624390890,SimonBasca,2020-05-25T16:25:33Z,,"['Bug 🐞', 'P2']",0,0,False
624287158,SimonBasca,2020-05-25T13:02:40Z,,"['Bug 🐞', 'Crash']",0,0,False
623780169,aj0413,2020-05-24T02:33:41Z,,['Feature-Request'],5,1,False
623363159,isabelrios,2020-05-22T17:05:29Z,2020-05-26T15:16:07Z,"['1', 'Bug 🐞', 'QA Verified', 'Regression']",1,0,False
623330342,nbhasin2,2020-05-22T16:28:04Z,,['Bug 🐞'],7,0,False
623322623,nbhasin2,2020-05-22T16:18:52Z,,['Bug 🐞'],2,0,False
623268973,bastien-effetb,2020-05-22T15:00:21Z,2020-06-04T15:59:47Z,['Bug 🐞'],4,0,False
623223695,SimonBasca,2020-05-22T13:53:08Z,2020-06-11T20:28:12Z,"['3', 'Bug 🐞', 'P2', 'QA Verified', 'Regression']",9,1,False
623155564,SimonBasca,2020-05-22T11:52:42Z,2020-05-25T21:37:50Z,['Bug 🐞'],1,0,False
623120173,SimonBasca,2020-05-22T10:42:12Z,2020-05-22T19:54:21Z,"['1', 'Bug 🐞', 'QA Verified']",3,0,False
622677752,garvankeeley,2020-05-21T18:02:15Z,2020-08-06T02:44:56Z,"['Bug 🐞', 'Contributor OK']",4,0,False
622670938,dnarcese,2020-05-21T17:50:50Z,2020-05-28T19:37:43Z,['5'],5,0,False
622628938,garvankeeley,2020-05-21T16:36:06Z,,"['Bug 🐞', 'Needs-UX']",0,0,False
622567925,nbhasin2,2020-05-21T15:10:28Z,2020-05-28T15:22:35Z,"['5', 'Bug 🐞']",3,0,False
622516005,SimonBasca,2020-05-21T13:55:49Z,2020-05-21T18:21:01Z,"['1', 'Bug 🐞', 'P1', 'QA Verified']",2,0,False
622504735,SimonBasca,2020-05-21T13:37:11Z,2020-05-21T18:04:42Z,"['1', 'Bug 🐞', 'P1', 'QA Verified']",3,0,False
622455935,isabelrios,2020-05-21T12:07:50Z,2020-05-28T16:17:21Z,['eng:automation'],1,0,False
622400689,chrmod,2020-05-21T10:19:54Z,2020-05-29T15:35:32Z,"['Bug 🐞', 'P3']",3,0,False
621946305,eoger,2020-05-20T17:22:41Z,2020-05-21T21:00:05Z,"['Bug 🐞', 'QA Verified']",7,0,False
621925514,vphong,2020-05-20T16:55:18Z,2020-07-16T18:04:44Z,['Feature-Request'],2,0,False
621923914,vphong,2020-05-20T16:53:16Z,2020-05-30T00:46:49Z,['Feature-Request'],0,0,False
621923259,vphong,2020-05-20T16:52:29Z,2020-07-14T15:05:39Z,['Feature-Request'],0,0,False
621920566,vphong,2020-05-20T16:48:51Z,2020-05-26T20:22:15Z,"['5', 'Feature-Request']",3,0,False
621811521,SimonBasca,2020-05-20T14:32:37Z,,"['Blocked', 'Bug 🐞', 'P1', 'Q3']",3,2,False
621083861,athomasmoz,2020-05-19T15:40:42Z,2020-05-26T20:01:47Z,['1'],1,0,False
621083170,athomasmoz,2020-05-19T15:39:46Z,2020-06-09T13:00:54Z,['1'],0,0,False
621082345,garvankeeley,2020-05-19T15:38:41Z,2020-05-19T16:47:26Z,"['Bug 🐞', 'security']",1,0,False
621079226,garvankeeley,2020-05-19T15:34:38Z,,"['Bug 🐞', 'P3', 'security']",3,0,False
621078343,garvankeeley,2020-05-19T15:33:34Z,,"['Bug 🐞', 'P3', 'security']",1,0,False
621070737,garvankeeley,2020-05-19T15:24:09Z,2020-07-14T17:40:32Z,"['3', 'Bug 🐞', 'P1', 'QA Verified']",1,0,False
620152793,isabelrios,2020-05-18T12:03:28Z,2020-05-19T13:30:00Z,['eng:automation'],0,0,False
620102066,SimonBasca,2020-05-18T10:38:34Z,,['Feature-Request'],11,11,False
620099453,SimonBasca,2020-05-18T10:34:08Z,,"['1', 'Bug 🐞', 'P2', 'Q3']",4,0,False
619415543,howeik,2020-05-16T08:37:09Z,,['Feature-Request'],2,3,False
618910492,SimonBasca,2020-05-15T11:49:34Z,2020-05-17T17:23:34Z,"['1', 'Bug 🐞', 'QA Verified']",3,0,False
618522345,nbhasin2,2020-05-14T20:41:21Z,2021-05-17T19:35:21Z,"['Accessibility', 'Bug 🐞', 'P2', 'QA Verified']",6,0,False
618454657,garvankeeley,2020-05-14T18:41:24Z,,['Bug 🐞'],1,0,False
618446872,isa-mobile,2020-05-14T18:27:57Z,2020-06-16T20:08:54Z,"['2', 'Bug 🐞', 'QA Verified']",7,0,False
618401417,jevans-mozilla,2020-05-14T17:11:32Z,2020-11-03T21:39:53Z,"['3', 'Technical Debt']",3,0,False
618136128,Janscho,2020-05-14T11:02:52Z,,['Feature-Request'],0,0,False
617659855,garvankeeley,2020-05-13T18:23:43Z,,['Bug 🐞'],0,0,False
616825366,athomasmoz,2020-05-12T17:19:41Z,2020-05-26T15:11:00Z,['3'],0,0,False
616824788,athomasmoz,2020-05-12T17:18:44Z,2020-05-26T15:28:34Z,['3'],0,0,False
616821503,jevans-mozilla,2020-05-12T17:13:22Z,2020-06-11T20:29:27Z,"['3', 'security']",0,0,False
616819599,jevans-mozilla,2020-05-12T17:10:16Z,2020-05-19T16:00:27Z,"['3', 'security']",2,0,False
616816984,garvankeeley,2020-05-12T17:05:45Z,,"['Bug 🐞', 'eng:automation']",2,0,False
616814993,garvankeeley,2020-05-12T17:02:32Z,,['Bug 🐞'],0,0,False
616747935,isa-mobile,2020-05-12T15:25:48Z,2020-06-11T20:28:01Z,"['2', 'Bug 🐞']",2,0,False
616679723,lwa-moz,2020-05-12T13:58:38Z,2020-05-12T14:30:00Z,['Bug 🐞'],0,0,False
615992749,isabelrios,2020-05-11T15:54:02Z,2020-05-18T17:43:20Z,"['Bug 🐞', 'eng:automation']",3,0,False
615905720,garvankeeley,2020-05-11T13:56:52Z,,"['3', 'Bug 🐞', 'P2']",0,0,False
615727521,SimonBasca,2020-05-11T09:20:33Z,,['Bug 🐞'],0,0,False
615724868,SimonBasca,2020-05-11T09:16:59Z,,['Feature-Request'],0,0,False
615343627,joachimesque,2020-05-10T08:30:41Z,2020-06-22T10:42:15Z,['Bug 🐞'],2,1,False
614916148,garvankeeley,2020-05-08T18:46:26Z,2020-05-08T19:58:03Z,"['Feature-Request', 'QA Verified']",1,0,False
614762839,qqvm,2020-05-08T14:03:05Z,,['Bug 🐞'],3,3,False
614759137,qqvm,2020-05-08T13:56:39Z,,['Bug 🐞'],2,0,False
